Accident_Index,Date,Time,Road_Class,Road_Type,Speed_limit,Junction_Detail,Light_Conditions,Weather_Conditions,Road_Surface_Conditions
A2012130078868,2012-02-20,16:20:00,4,6,30,3,1,1,1
A2012130079005,2012-02-20,18:45:00,3,6,40,3,6,1,1
A2012130079812,2012-02-19,11:50:00,6,1,30,1,1,1,1
A2012130080336,2012-02-21,15:10:00,6,6,30,6,1,1,1
A2012130080445,2012-02-21,15:15:00,3,3,40,1,1,1,1
A2012130080644,2012-02-21,16:48:00,6,6,30,3,1,1,1
A2012130080671,2012-02-21,19:40:00,3,1,40,1,4,1,1
A2012130080775,2012-02-21,20:25:00,6,1,30,1,4,1,1
A2012130080971,2012-02-21,22:08:00,6,6,30,3,4,1,1
A2012130081085,2012-02-21,13:45:00,6,6,30,7,1,1,1
A2012130081454,2012-02-20,18:15:00,3,6,30,0,4,1,1
A2012130081645,2012-02-21,16:30:00,6,6,30,0,1,1,1
A2012130081950,2012-02-22,09:45:00,3,6,30,3,1,2,2
A2012130081981,2012-02-20,17:10:00,6,6,30,3,7,1,1
A2012130082100,2012-02-22,14:05:00,3,6,50,6,1,5,2
A2012130082161,2012-02-22,14:50:00,1,3,70,0,1,1,2
A2012130082360,2012-02-21,20:15:00,3,6,30,1,4,1,1
A2012130082458,2012-02-22,14:35:00,6,6,30,3,1,2,2
A2012130082765,2012-02-22,21:20:00,1,6,50,0,4,1,2
A2012130083068,2012-02-23,08:05:00,6,6,30,0,1,1,1
A2012130083283,2012-02-23,08:21:00,6,3,30,6,1,1,2
A2012130083454,2012-02-22,11:52:00,6,6,30,3,1,1,2
A2012130083674,2012-02-20,17:15:00,6,6,30,8,7,1,1
A2012130083695,2012-02-23,13:30:00,6,6,30,3,1,1,1
A2012130083861,2012-02-23,14:30:00,6,6,30,6,1,1,1
A2012130083968,2012-02-23,15:20:00,3,6,40,3,1,1,1
A2012130084323,2012-02-23,20:35:00,6,6,30,1,4,1,1
A2012130084365,2012-02-23,18:53:00,6,6,30,6,4,4,1
A2012130084821,2012-02-18,04:20:00,3,6,30,0,4,1,1
A2012130084876,2012-02-24,08:40:00,6,6,30,6,1,1,2
A2012130085400,2012-02-24,11:55:00,3,3,60,0,1,1,1
A2012130085865,2012-02-24,15:20:00,3,1,40,1,1,1,1
A2012130085892,2012-02-24,15:26:00,1,7,70,5,1,1,1
A2012130085933,2012-02-24,16:28:00,3,6,30,3,1,1,1
A2012130085992,2012-02-24,17:35:00,6,6,30,6,4,1,1
A2012130086004,2012-02-24,14:55:00,6,6,30,3,1,1,1
A2012130086124,2012-02-24,18:35:00,6,6,30,3,7,1,1
A2012130086907,2012-02-17,17:10:00,4,6,30,1,7,1,1
A2012130087398,2012-02-24,18:20:00,6,6,30,3,4,1,1
A2012130087457,2012-02-25,16:25:00,3,1,40,1,1,1,1
A2012130087460,2012-02-25,15:10:00,3,3,40,6,1,1,1
A2012130087495,2012-02-25,14:00:00,6,6,30,3,1,1,1
A2012130087674,2012-02-25,19:44:00,6,6,30,3,4,1,1
A2012130087891,2012-02-25,05:25:00,3,6,30,3,7,1,1
A2012130088049,2012-02-25,13:40:00,3,6,30,0,1,1,1
A2012130088684,2012-02-25,21:40:00,3,6,30,3,4,1,1
A2012130088738,2012-02-26,15:10:00,4,6,30,0,1,1,1
A2012130090357,2012-02-27,13:45:00,6,6,30,3,1,1,2
A2012130090433,2012-02-27,14:55:00,4,6,30,6,1,2,2
A2012130090600,2012-02-27,16:49:00,6,6,30,6,1,1,2
A2012130091147,2012-02-28,02:12:00,3,6,30,3,4,1,2
A2012130091937,2012-02-28,11:25:00,6,6,60,0,1,1,2
A2012130092229,2012-02-21,06:30:00,6,3,30,9,7,1,1
A2012130092443,2012-02-28,17:12:00,6,6,30,0,7,1,1
A2012130092701,2012-02-28,20:00:00,6,6,30,3,4,1,1
A2012130092713,2012-02-28,20:05:00,3,3,70,0,4,1,1
A2012130093059,2012-02-28,11:58:00,3,3,40,3,1,1,1
A2012130093100,2012-02-29,07:15:00,3,1,40,1,7,1,1
A2012130093618,2012-02-29,11:16:00,1,3,70,0,1,1,1
A2012130093670,2012-02-28,20:35:00,6,6,30,0,4,1,1
A2012130093675,2012-02-29,09:20:00,4,6,30,3,1,1,1
A2012130094125,2012-02-29,15:20:00,3,6,30,6,1,1,1
A2012130094223,2012-02-28,11:26:00,3,6,40,3,1,1,1
A2012130094364,2012-02-29,18:30:00,6,6,30,3,4,1,1
A2012130094838,2012-02-29,06:10:00,6,1,30,1,7,1,1
A2012130094990,2012-03-01,08:00:00,6,6,30,6,1,1,1
A2012130095104,2012-03-01,07:30:00,4,6,30,0,7,1,1
A2012130095314,2012-03-01,07:40:00,6,6,30,3,1,1,1
A2012130095442,2012-02-29,18:40:00,6,6,30,0,4,1,1
A2012130095514,2012-02-28,16:42:00,6,6,30,3,1,1,1
A2012130095598,2012-03-01,07:46:00,3,6,40,3,1,1,1
A2012130095961,2012-03-01,15:44:00,3,3,30,6,1,1,1
A2012130096020,2012-03-01,16:05:00,6,6,30,3,1,1,1
A2012130096127,2012-03-01,17:50:00,4,3,30,3,7,1,1
A2012130096253,2012-03-01,19:35:00,6,6,30,3,4,1,1
A2012130096929,2012-03-02,07:25:00,3,1,40,1,7,1,1
A2012130096972,2012-03-01,18:00:00,3,6,30,3,7,1,1
A2012130097190,2012-03-01,07:10:00,4,6,30,3,7,1,1
A2012130097545,2012-03-01,15:25:00,6,6,30,6,1,1,1
A2012130097848,2012-03-02,14:21:00,3,6,30,0,1,1,1
A2012130098900,2012-03-02,12:00:00,6,6,30,0,1,1,1
A2012130099357,2012-03-03,14:32:00,3,3,30,3,1,1,2
A2012130099383,2012-03-03,15:11:00,3,6,30,3,1,1,1
A2012130099564,2012-03-03,19:18:00,4,6,40,0,4,1,2
A2012130099597,2012-03-03,17:22:00,6,6,30,0,6,2,2
A2012130099632,2012-03-03,20:40:00,3,6,30,3,4,1,1
A2012130099730,2012-03-03,21:53:00,6,6,30,3,4,1,2
A2012130099972,2012-03-03,10:44:00,6,6,30,0,1,1,2
A20121300D4347,2012-12-13,13:35:00,6,6,30,3,1,7,2
A2012130100395,2012-03-04,11:07:00,3,6,40,0,1,2,2
A2012130101001,2012-03-04,21:45:00,3,6,40,3,4,1,1
A2012130101203,2012-03-04,13:35:00,6,6,40,6,1,1,1
A2012130101227,2012-03-04,09:30:00,3,6,30,3,1,5,2
A2012130101300,2012-02-27,18:10:00,6,6,60,3,7,1,2
A2012130101457,2012-03-05,07:40:00,1,3,70,0,1,1,1
A2012130101724,2012-03-05,08:20:00,4,6,30,3,1,1,2
A2012130101769,2012-03-05,12:05:00,3,6,30,3,1,1,1
A2012130101857,2012-03-05,13:05:00,3,6,30,3,1,1,1
A2012130101965,2012-03-05,13:18:00,6,6,20,6,1,1,1
A2012130102253,2012-03-05,10:45:00,6,6,30,0,1,1,1
A2012130102723,2012-03-05,20:30:00,3,6,30,3,4,1,1
A2012130103008,2012-03-06,07:00:00,4,6,30,3,7,1,1
A2012130103011,2012-03-06,06:45:00,3,3,40,5,7,1,1
A2012130103160,2012-02-28,16:30:00,3,3,30,3,1,1,1
A2012130103477,2012-03-06,08:45:00,6,6,30,0,1,1,1
A2012130103600,2012-03-06,12:20:00,4,6,30,3,1,1,1
A2012130103850,2012-03-06,13:20:00,3,6,30,3,1,1,1
A2012130104031,2012-03-06,14:50:00,6,6,30,3,1,1,1
A2012130104632,2012-03-06,20:35:00,3,3,40,3,4,1,1
A2012130104751,2012-03-07,07:10:00,4,6,30,3,7,1,1
A2012130104809,2012-03-07,08:50:00,3,1,30,1,1,2,2
A2012130104974,2012-03-05,19:15:00,4,6,30,3,4,1,2
A2012130105078,2012-03-07,09:20:00,6,6,30,0,1,1,1
A2012130105418,2012-03-07,08:50:00,3,6,30,3,1,1,1
A2012130105562,2012-03-06,20:13:00,6,6,30,3,4,1,1
A2012130105803,2012-03-07,15:15:00,3,3,40,1,1,1,1
A2012130105847,2012-03-07,13:30:00,6,6,30,3,1,1,1
A2012130105970,2012-03-07,18:15:00,3,6,30,3,7,1,1
A2012130106091,2012-03-07,20:00:00,3,6,40,8,4,1,1
A2012130106737,2012-03-08,07:50:00,6,6,30,3,1,1,2
A2012130106900,2012-03-08,09:00:00,6,6,30,0,1,1,1
A2012130107054,2012-03-08,11:50:00,3,1,30,1,1,1,1
A2012130107370,2012-03-08,15:40:00,6,6,30,3,1,1,1
A2012130107681,2012-03-08,08:20:00,3,6,30,3,1,1,1
A2012130107710,2012-03-08,16:15:00,3,6,30,6,1,1,1
A2012130107754,2012-03-06,17:00:00,6,6,30,0,7,1,1
A2012130107846,2012-03-08,18:25:00,3,6,30,0,4,1,1
A2012130108440,2012-03-09,08:24:00,6,6,30,0,1,1,1
A2012130108516,2012-03-09,08:05:00,6,6,30,3,1,1,2
A2012130109359,2012-03-09,00:01:00,6,6,30,0,7,1,2
A2012130109384,2012-03-09,17:00:00,6,6,20,8,7,1,1
A2012130109562,2012-03-09,16:25:00,3,6,50,3,1,1,1
A2012130109574,2012-03-09,14:45:00,3,6,30,0,1,1,1
A2012130109640,2012-03-09,14:00:00,6,6,30,3,1,1,1
A2012130109706,2012-03-09,20:30:00,6,6,30,3,4,1,1
A2012130109737,2012-03-09,18:35:00,3,3,40,1,4,1,1
A2012130110938,2012-03-10,15:40:00,3,6,30,6,1,1,1
A2012130111571,2012-03-11,07:13:00,6,6,30,3,7,1,1
A2012130111804,2012-03-11,08:20:00,4,6,30,0,1,1,1
A2012130111866,2012-03-10,15:40:00,3,6,50,6,1,1,1
A2012130112234,2012-03-11,16:04:00,3,6,30,8,1,1,1
A2012130112329,2012-03-11,15:45:00,4,6,30,3,1,1,1
A2012130112532,2012-03-10,15:25:00,3,1,40,1,1,1,1
A2012130112638,2012-03-11,22:20:00,3,6,30,7,4,1,1
A2012130112938,2012-03-12,08:25:00,6,6,30,3,1,1,1
A2012130112983,2012-03-12,08:36:00,3,6,30,3,1,1,1
A2012130113805,2012-03-12,15:21:00,4,6,30,3,1,1,1
A2012130114179,2012-03-10,10:50:00,6,6,30,3,1,1,1
A2012130114656,2012-03-12,13:55:00,4,6,30,0,1,1,1
A2012130114940,2012-03-13,09:35:00,6,6,30,3,1,1,1
A2012130115588,2012-03-12,11:30:00,3,6,30,0,1,1,1
A2012130115751,2012-03-13,17:30:00,6,6,30,3,7,1,1
A2012130115992,2012-03-13,16:00:00,6,6,30,6,1,1,1
A2012130116245,2012-03-13,11:14:00,4,6,30,3,1,1,1
A2012130116841,2012-03-14,11:00:00,3,2,30,6,1,1,1
A2012130117049,2012-03-14,12:20:00,4,6,30,0,1,1,1
A2012130117318,2012-03-14,14:10:00,4,6,30,3,1,1,1
A2012130117370,2012-03-14,16:45:00,3,6,30,3,1,1,1
A2012130117575,2012-03-14,17:25:00,6,6,30,3,7,1,1
A2012130117616,2012-03-14,14:50:00,3,6,30,3,1,1,1
A2012130117980,2012-03-04,13:00:00,3,1,40,1,1,2,2
A2012130118455,2012-03-15,08:30:00,6,6,30,3,1,1,1
A2012130118536,2012-03-15,10:15:00,3,6,30,8,1,1,1
A2012130118696,2012-03-14,14:30:00,3,3,30,3,1,1,1
A2012130118797,2012-03-15,11:45:00,4,6,30,0,1,1,1
A2012130118874,2012-03-15,13:35:00,6,6,30,0,1,1,1
A2012130118904,2012-03-15,13:40:00,3,3,30,6,1,1,1
A2012130119091,2012-03-15,14:35:00,3,6,30,3,1,1,1
A2012130119138,2012-03-10,20:30:00,6,6,30,3,7,1,1
A2012130119289,2012-03-15,15:02:00,3,6,30,7,1,1,1
A2012130119380,2012-03-15,18:45:00,6,6,30,3,4,1,1
A2012130119420,2012-03-15,20:00:00,4,6,30,0,4,1,1
A2012130120022,2012-03-12,10:06:00,6,6,40,3,1,1,1
A2012130120136,2012-03-16,09:58:00,3,6,30,6,1,1,1
A2012130121003,2012-03-16,16:55:00,3,6,30,3,1,1,1
A2012130121093,2012-03-16,20:13:00,6,6,60,0,6,1,1
A2012130121594,2012-03-16,13:20:00,3,6,40,3,1,1,1
A2012130121670,2012-03-17,07:20:00,6,6,30,6,7,2,2
A2012130121747,2012-03-16,14:10:00,3,6,40,0,1,1,1
A2012130121845,2012-03-16,13:20:00,3,6,30,3,1,1,1
A2012130121870,2012-03-17,11:11:00,3,6,30,3,1,1,1
A2012130121914,2012-03-14,19:30:00,6,6,30,3,4,1,1
A2012130121940,2012-03-17,12:40:00,6,6,30,3,1,1,1
A2012130121943,2012-03-17,09:05:00,6,6,30,0,1,1,1
A2012130121951,2012-03-17,11:10:00,6,6,30,6,1,1,1
A2012130122070,2012-03-16,12:30:00,3,6,40,0,1,1,1
A2012130122403,2012-03-17,17:08:00,6,6,30,0,7,1,1
A2012130123118,2012-03-17,07:20:00,3,6,40,3,7,2,2
A2012130123266,2012-03-18,11:10:00,3,6,30,6,1,1,1
A2012130123283,2012-03-18,10:00:00,3,6,30,3,1,1,1
A2012130123518,2012-03-17,16:47:00,3,6,30,3,1,2,2
A2012130124243,2012-03-18,11:00:00,3,6,30,3,1,1,1
A2012130124354,2012-03-18,08:15:00,6,6,30,3,1,1,1
A2012130124468,2012-03-19,10:39:00,3,6,30,3,1,1,1
A2012130125260,2012-03-19,16:00:00,3,3,40,0,1,1,1
A2012130125346,2012-03-19,17:16:00,6,6,30,3,7,1,1
A2012130125431,2012-03-19,17:55:00,6,6,30,8,7,1,1
A2012130125455,2012-03-18,14:10:00,3,3,30,3,1,1,1
A2012130125613,2012-03-18,17:30:00,6,6,30,3,7,1,1
A2012130125640,2012-03-19,21:15:00,3,6,30,1,7,1,1
A2012130126046,2012-03-20,08:43:00,3,6,30,3,1,1,1
A2012130126112,2012-03-20,08:30:00,3,3,50,0,1,1,1
A2012130126574,2012-03-19,19:52:00,6,6,30,3,7,1,1
A2012130126867,2012-03-20,14:00:00,3,3,30,3,1,1,1
A2012130126972,2012-03-20,07:40:00,4,6,30,0,1,1,1
A2012130127141,2012-03-20,16:55:00,4,6,30,3,1,1,1
A2012130127165,2012-03-20,17:05:00,3,6,30,6,7,1,1
A2012130127647,2012-03-21,07:25:00,4,6,30,6,7,1,1
A2012130127734,2012-03-21,09:07:00,3,6,30,3,1,1,1
A2012130128244,2012-03-20,13:06:00,3,1,30,1,1,1,1
A2012130128333,2012-03-20,15:30:00,3,6,30,3,1,1,1
A2012130128846,2012-03-20,19:10:00,6,6,30,0,7,1,1
A2012130128857,2012-03-21,15:34:00,6,6,30,8,1,1,1
A2012130128873,2012-03-21,16:58:00,6,6,30,0,1,1,1
A2012130128877,2012-03-21,17:39:00,6,6,30,0,7,1,1
A2012130129183,2012-03-21,22:20:00,6,6,30,9,4,1,1
A2012130129246,2012-03-22,01:15:00,3,6,30,6,4,1,1
A2012130129316,2012-03-21,13:40:00,6,6,30,2,1,1,1
A2012130129518,2012-03-22,07:40:00,6,6,30,3,1,1,1
A2012130129564,2012-03-22,08:35:00,4,6,30,3,1,1,1
A2012130129825,2012-03-22,10:20:00,3,7,30,5,1,1,1
A2012130130270,2012-03-22,14:20:00,6,6,30,0,1,1,1
A2012130130406,2012-03-22,15:25:00,6,6,30,3,1,1,1
A2012130130604,2012-03-22,13:00:00,3,3,30,6,1,1,1
A2012130130687,2012-03-22,17:05:00,6,6,30,6,7,1,1
A2012130130841,2012-03-22,21:23:00,3,1,30,1,4,1,1
A2012130130845,2012-03-22,12:25:00,3,6,30,3,1,1,1
A2012130131582,2012-03-22,09:05:00,3,6,30,0,1,1,1
A2012130131777,2012-03-23,13:34:00,3,6,30,3,1,1,1
A2012130132042,2012-03-23,14:09:00,6,6,30,3,1,1,1
A2012130132112,2012-03-23,15:20:00,6,6,30,6,1,1,1
A2012130132150,2012-03-23,15:00:00,6,6,30,3,1,1,1
A2012130132158,2012-03-23,14:40:00,6,6,30,3,1,1,1
A2012130132236,2012-03-22,08:40:00,4,6,30,3,1,1,1
A2012130132313,2012-03-23,16:00:00,3,3,30,0,1,1,1
A2012130132363,2012-03-23,16:00:00,3,6,30,6,1,1,1
A2012130132539,2012-03-22,15:05:00,4,6,40,0,1,1,1
A2012130132908,2012-03-23,13:15:00,6,6,30,3,1,1,1
A2012130133004,2012-03-24,07:40:00,6,6,30,0,1,1,1
A2012130133242,2012-03-23,12:15:00,6,6,30,3,1,1,1
A2012130133344,2012-03-24,12:08:00,3,6,60,8,1,1,1
A2012130133637,2012-03-24,13:45:00,6,6,30,3,1,1,1
A2012130133688,2012-03-24,16:00:00,3,3,30,3,1,1,1
A2012130133862,2012-03-24,17:11:00,4,6,30,3,7,1,1
A2012130134570,2012-03-25,12:00:00,3,3,30,3,1,1,1
A2012130134588,2012-03-25,11:35:00,6,6,30,3,1,1,1
A2012130134605,2012-03-25,11:25:00,6,6,30,3,1,1,1
A2012130134825,2012-03-25,15:00:00,6,6,30,0,1,1,1
A2012130134899,2012-03-25,16:58:00,6,6,30,0,1,1,1
A2012130134903,2012-03-25,16:40:00,3,6,60,0,1,1,1
A2012130135436,2012-03-25,22:41:00,6,6,30,3,4,1,1
A2012130135507,2012-03-26,06:01:00,3,6,30,3,7,1,1
A2012130135975,2012-03-26,08:10:00,3,6,30,0,1,1,1
A2012130136076,2012-03-26,10:31:00,3,6,30,7,1,1,1
A2012130136156,2012-03-26,08:26:00,4,6,30,3,1,1,1
A2012130136197,2012-03-26,09:05:00,6,6,30,9,1,1,1
A2012130136430,2012-03-26,14:10:00,3,3,40,1,1,1,1
A2012130136604,2012-03-26,12:20:00,3,1,40,1,1,1,1
A2012130136695,2012-03-26,15:55:00,2,7,40,5,1,1,1
A2012130136801,2012-03-26,16:40:00,1,3,70,5,1,1,1
A2012130136808,2012-03-25,19:30:00,1,3,70,0,7,1,1
A2012130137204,2012-03-26,22:55:00,1,7,30,0,4,1,1
A2012130137237,2012-03-18,13:05:00,3,6,40,0,1,1,1
A2012130137338,2012-03-27,07:30:00,3,6,30,3,7,1,1
A2012130137401,2012-03-27,08:10:00,6,6,30,6,1,1,1
A2012130137541,2012-03-27,08:05:00,6,6,30,0,1,1,1
A2012130137707,2012-03-26,16:50:00,3,6,30,5,1,1,1
A2012130137776,2012-03-26,11:40:00,6,6,60,0,1,1,1
A2012130137866,2012-03-27,11:30:00,3,6,30,3,1,1,1
A2012130138247,2012-03-10,13:33:00,6,6,30,3,1,1,1
A2012130138303,2012-03-27,11:50:00,6,1,30,1,1,1,1
A2012130138362,2012-03-27,08:30:00,3,6,30,0,1,1,1
A2012130139161,2012-03-28,07:50:00,6,6,30,3,1,1,1
A2012130139215,2012-03-28,09:50:00,6,6,30,6,1,1,1
A2012130139241,2012-03-28,08:56:00,6,6,30,3,1,1,1
A2012130139419,2012-03-27,15:30:00,3,6,30,0,1,1,1
A2012130139576,2012-03-28,08:43:00,3,6,30,8,1,1,1
A2012130139843,2012-03-16,09:50:00,3,7,30,5,1,1,1
A2012130140035,2012-03-28,15:35:00,6,6,30,3,1,1,1
A2012130140108,2012-03-28,15:50:00,3,6,30,3,1,1,1
A2012130140522,2012-03-19,11:00:00,3,3,30,3,1,1,1
A2012130141246,2012-03-29,08:56:00,3,3,40,7,1,1,1
A2012130141342,2012-03-28,14:30:00,6,6,30,3,1,1,1
A2012130141536,2012-03-29,11:30:00,3,6,30,6,1,1,1
A2012130141855,2012-03-29,14:10:00,3,6,30,6,1,1,1
A2012130141940,2012-03-29,16:00:00,6,6,30,6,1,1,1
A2012130141957,2012-03-27,17:00:00,6,6,30,6,7,1,1
A2012130142030,2012-03-29,16:36:00,3,6,30,0,1,1,1
A2012130142038,2012-03-29,17:10:00,6,6,30,3,7,1,1
A2012130142281,2012-03-29,20:30:00,6,6,30,3,7,1,1
A2012130142528,2012-03-29,17:50:00,3,6,30,0,7,1,1
A2012130142573,2012-03-29,22:14:00,6,6,30,3,7,1,1
A2012130142773,2012-03-28,12:35:00,4,6,30,3,1,1,1
A2012130142819,2012-03-30,08:52:00,6,6,30,3,1,1,1
A2012130142875,2012-03-30,09:07:00,1,7,70,1,1,1,1
A2012130143056,2012-03-30,10:50:00,3,6,30,0,1,1,1
A2012130143392,2012-03-29,14:08:00,3,6,30,3,1,1,1
A2012130143427,2012-03-22,07:40:00,6,6,30,3,1,1,1
A2012130143665,2012-03-30,18:00:00,3,6,30,6,7,1,1
A2012130143728,2012-03-30,14:45:00,6,6,30,8,1,1,1
A2012130143765,2012-03-30,16:39:00,4,6,20,3,1,1,1
A2012130143830,2012-03-30,15:41:00,1,3,70,0,1,1,1
A2012130143928,2012-03-30,17:35:00,6,6,30,3,7,1,1
A2012130143985,2012-03-30,15:36:00,3,6,30,3,1,1,1
A2012130144262,2012-03-30,22:10:00,6,6,30,0,4,1,1
A2012130145093,2012-03-31,13:48:00,3,6,30,6,1,1,1
A2012130145237,2012-03-31,17:20:00,3,3,30,3,7,1,1
A2012130145253,2012-03-31,17:07:00,6,6,30,3,7,1,1
A2012130145329,2012-03-31,19:00:00,3,6,30,6,7,1,1
A2012130145775,2012-03-30,11:15:00,6,6,30,3,1,1,1
A2012130146004,2012-04-01,11:18:00,3,3,40,1,1,1,1
A2012130146304,2012-04-01,10:25:00,1,3,50,0,1,1,1
A2012130146383,2012-03-31,13:00:00,3,6,30,1,1,1,1
A2012130146394,2012-04-01,16:05:00,3,3,30,3,1,1,1
A2012130146451,2012-04-01,16:00:00,1,3,70,0,1,1,1
A2012130146455,2012-04-01,15:40:00,3,6,60,0,1,1,1
A2012130146459,2012-04-01,17:20:00,6,6,30,3,7,1,1
A2012130146718,2012-04-01,20:00:00,3,3,30,7,4,1,1
A2012130146858,2012-04-01,20:55:00,4,6,30,6,7,1,1
